Store,TFT_RMSPE,XGB_RMSPE,Ensemble_RMSPE
305,0.08983472179542133,0.2031785555924878,0.08726031252845379
306,0.08925725413915583,0.16047500811796617,0.09999776346367005
307,0.14679267310378324,0.4300681934357492,0.13347805228232149
308,0.12331562649900954,0.20115853844945306,0.1229775309228616
309,0.08391024828598215,0.21652349964946152,0.08880426420213265
310,0.10257369630229665,0.1505734339699286,0.10413570185389857
311,0.06955837840458595,0.13991554483756993,0.07339240149807476
312,0.0780251668258269,0.2140719825156048,0.0857007194781048
313,0.08826622503440192,0.1936960198429416,0.0809285928383852
314,0.10582755605766515,0.2083611215953618,0.10316502666211684
315,0.09999301394851008,0.24061000687050235,0.10353953300681594
316,0.08504245263335612,0.1625241371938631,0.0713523243757627
317,0.09554450651691113,0.17934543861237093,0.10278678326697645
318,0.11309880175088002,0.17114998322663483,0.10632193650664203
319,0.08511772649737893,0.1658152178558969,0.07913520929939447
320,0.09084305375421695,0.16238770339822167,0.09239350080863125
321,0.12171344811717871,0.17462940149485304,0.11104690163621612
322,0.10684552320765565,0.24352423447966684,0.10006557600197452
323,0.07741971895457639,0.15638128351720548,0.07439730451353546
324,0.14020561711282278,0.33322490910619484,0.13544594911254287
325,0.12466679194400389,0.24052156268213834,0.12576283770435925
326,0.07915423858887609,0.1532417594886449,0.08243605030361288
327,0.12550670963341215,0.19719389848243368,0.1174750285590075
328,0.08722979242861868,0.19651513782189106,0.09082366436178811
329,0.09532385581739519,0.22295752446842537,0.10039553736020183
330,0.11465050176410331,0.22720308277731954,0.10819631780414633
331,0.08904760828871992,0.14947986215534914,0.08355846931338429
332,0.10490156870605481,0.23204152291591573,0.07009776222620188
333,0.08099428243038859,0.13370788412594184,0.07870404858684607
334,0.0964154728859375,0.1629644846550307,0.09730938761364621
335,0.11899182582899034,0.1296243528997752,0.10755614403575912
336,0.07105902629267792,0.16645492242227866,0.07951417612329077
337,0.09808081810737719,0.17218903404087604,0.09808808413289831
338,0.11994075305972851,0.19877598676253067,0.11687924665806289
339,0.13948822161997385,0.21721541768261174,0.1312162492847435
340,0.08432431127534804,0.1911513418404129,0.08683229524073242
341,0.09525404650004765,0.1805173079760432,0.09338856765197036
342,0.07886882498506581,0.13698213084922736,0.07884727770724954
343,0.10334889372434955,0.21776599368967156,0.10549253228850061
344,0.08829574363864427,0.13874747810521385,0.08408305605639864
345,0.14272996276168756,0.22977138805423342,0.13995914778247026
346,0.08868311376081764,0.14138179936266895,0.08191370722754146
347,0.11655015419035226,0.17060485328825728,0.1103091629808127
348,0.13298327891014838,0.14390290663660266,0.11980449598552033
349,0.11496859231662648,0.11713076370960779,0.09255870202472004
350,0.11047930942182571,0.2718783238732336,0.13261463065250553
351,0.10347175112282103,0.2051091676518664,0.10042805805112136
352,0.07474165102176514,0.14630621180964665,0.07149677927442312
353,0.08191728004504818,0.14746428804702857,0.07714082213236184
354,0.07969638245867135,0.1870465523921515,0.07841316154529307
355,0.08212045710010067,0.13447840135574649,0.0698189951738792
356,0.07571734575518473,0.15221462023480994,0.07641288093328072
357,0.09216584076748105,0.15158624900939166,0.0875509179932851
358,0.08050236244072073,0.16534243905753776,0.07746408909263296
359,0.07400229749364148,0.16704265192258924,0.07630661684203917
360,0.09464464590578249,0.180947136693304,0.0927243154443789
361,0.1311522304104979,0.22232067189777097,0.11918522630197778
362,0.08370988614712259,0.1518681864831404,0.08197721367256523
363,0.10400958788158368,0.17948380283016344,0.09647742821375994
364,0.09951105839177012,0.16514002555177185,0.09370034065998802
365,0.09144015433497511,0.200924940131434,0.10034609503863748
366,0.10768568744411404,0.20849419693217908,0.08846942741769531
367,0.09307479247941532,0.2259119008096284,0.09561278236099391
368,0.12970693819697893,0.21369346966560618,0.13115005086235004
369,0.07586989814188246,0.16652244913724135,0.08222307492949586
370,0.09481475133563036,0.21580615641019982,0.09006676711601311
371,0.10629526669629807,0.24335090920890448,0.10851841342675861
372,0.09311659078302857,0.17241188118290351,0.09022477428479851
373,0.10908190413060827,0.1872825135396496,0.09986980778919183
374,0.06922670788032524,0.16847844551625699,0.0636301620716556
375,0.10553126786023345,0.1876306973951473,0.08773003455251258
376,0.13448488629269711,0.16236148400432632,0.1151126266438746
377,0.08900856629702587,0.15020365480555967,0.08711456580207762
378,0.10678966856116354,0.17933036859424178,0.10551353005193907
379,0.09476964700830799,0.22878081543486073,0.09537595668384292
380,0.10843240596974207,0.17559243653668416,0.10704555871153133
381,0.06616856776850986,0.15264269109405204,0.06546450267765616
382,0.10694714790635666,0.1795655753339305,0.09598152182690109
383,0.06836536870958355,0.13032398642624368,0.07223609535142872
384,0.14552800265347499,0.1622199197918314,0.12876573499545768
385,0.15329273780372152,0.2905255497283584,0.15109671295395155
386,0.08822949816963113,0.14832754252603383,0.09103386828101187
387,0.1123231763602146,0.16252052544627985,0.10312444617762596
388,0.07576524511450881,0.15578249816505577,0.07356368983887582
389,0.07871912859672407,0.12736841079555342,0.07450531494382236
390,0.07278012331992624,0.14808449969621806,0.07397944295402296
391,0.09883258173415917,0.2315871017859109,0.09446825823826968
392,0.11793118049130157,0.20652846006713596,0.11215175308691427
393,0.0999640487172625,0.19839301681030008,0.09900261649020697
394,0.08574328690623052,0.16458468161672163,0.08540479128179025
395,0.10923732868180513,0.1883715099813897,0.11092900922569177
396,0.07895935260706832,0.17495856777258598,0.08279076552868485
397,0.10268094089954641,0.2112624869846732,0.10136359795553603
398,0.1208814195913766,0.18964633896799468,0.10933859549731986
399,0.1236979483718447,0.2016065156596135,0.12487493881569879
400,0.15930451524757444,0.16182239952715624,0.13427206726967666
401,0.12289073769066093,0.20423861356056713,0.12138333816182259
402,0.13574615303574578,0.1890471372316371,0.1267999650208219
403,0.07986946989410776,0.14890844912961554,0.08179192534373896
404,0.09643144246718392,0.19206875718194175,0.08034886050611244
405,0.12202927389414597,0.20869039111609253,0.11480215463959993
406,0.08246260765525215,0.19285844569596058,0.09601191739426568
407,0.08458517729752554,0.19790865513031977,0.09029083238762622
408,0.09442665367463879,0.22123899262463131,0.10024977423732923
409,0.11449530204528871,0.20029672497810552,0.1268249463177987
410,0.1239418081682084,0.20251726646887436,0.11353975243278078
411,0.09497440154600405,0.2138433200794229,0.10685628897629078
412,0.11589927542309096,0.18539888409161565,0.11840166103709619
413,0.10722525639465136,0.169586234291841,0.10830455134032996
414,0.07379336755097249,0.16415281610622404,0.07742018466699171
415,0.10772844465018341,0.14022168570098836,0.09213732387745656
416,0.06662137237264608,0.13165483784048518,0.0708103891295165
417,0.13911089224741205,0.21225448490409748,0.1293984880111631
418,0.10904926135759285,0.21356829612817502,0.10507352895135127
419,0.10370791751131786,0.1825961399104045,0.08506024918801487
420,0.11074853563610429,0.1601345422155356,0.10297883012799937
421,0.18828304070547516,0.14457183503634136,0.1503442617422055
422,0.0817475870706644,0.1973434356783805,0.07919715868181439
423,0.09350020297078399,0.11676168836825443,0.08609077066155989
424,0.12363728028314713,0.1593484076103054,0.1059321879649435
425,0.1326344183897211,0.2747503100583767,0.12332361327530479
426,0.09527472530495522,0.1746129150725468,0.08857312920963543
427,0.208999742985815,0.20398177517538169,0.1794879693838732
428,0.10396910732761336,0.15009156231515314,0.11132624499619671
429,0.13007998776974988,0.19771626019805785,0.11312687319997158
430,0.09664345629207881,0.16813187072673338,0.09999527284644283
431,0.06147193639798513,0.1718063068801902,0.06610856172938682
432,0.09297524739101135,0.14051493893641406,0.09238816169808745
433,0.15226337542977725,0.19657599323394803,0.13174665512970934
434,0.11840008903040322,0.173998701145595,0.11585746739503874
435,0.10899101356860535,0.3039888724157194,0.09876118085667158
436,0.08792016334907549,0.13738852155296777,0.0871679454790776
437,0.20566924440903317,0.244534507901226,0.19456087099320227
438,0.10505016129376488,0.17876096218027102,0.10053425483072477
439,0.12442567976491968,0.22378789653255463,0.11534624816427495
440,0.11609377546676114,0.16040120582539794,0.10250548578034387
441,0.10562096946284191,0.19213124877282534,0.09699011524451479
442,0.1058466260958349,0.23514344225483694,0.10195525356862116
443,0.12674962621167277,0.148257295423057,0.10292316911723003
444,0.16019792816977366,0.15618760807231621,0.13641999666491045
445,0.1183590274488967,0.18010723009185778,0.12196407101300111
446,0.10284273863786952,0.19719907579397963,0.09696550668023911
447,0.0991236695928746,0.13705318931200897,0.09873166064295104
448,0.11302293639821077,0.22525347982768681,0.12281705794533287
449,0.12163909372150039,0.15301858514295769,0.11648729779564942
450,0.11160927678911058,0.20328175720383485,0.11385883681184977
451,0.09743639881494932,0.1834302547114977,0.10460978577236546
452,0.08445711863027469,0.16051215443844405,0.08667686577701224
453,0.1365048271517863,0.13305623657984125,0.12130913532128898
454,0.10275500298945223,0.27082771594491667,0.08823958535382666
455,0.11983575156726087,0.21274607646608668,0.12162228842021307
456,0.08719817976579061,0.198099645581133,0.08674671227004054
457,0.10708341974984834,0.21450758248057983,0.11125588523648078
458,0.10668147349543573,0.21415536280485187,0.10516133355178381
459,0.08310732569825664,0.17990637282780605,0.08200047809280217
460,0.12414634470559067,0.1971482705581642,0.12715136623110412
461,0.1624341035553044,0.18131211952763876,0.131757778121454
462,0.13912685455446244,0.269449029422053,0.12697849431223715
463,0.08190034409879311,0.17955939116339117,0.0769931606988526
464,0.10449234139081118,0.12184360552252176,0.0832581898953149
465,0.08440832218731534,0.18016341114950585,0.0843552421810973
466,0.12072863797694003,0.23377276745688572,0.12104937558649534
467,0.10090144385612555,0.1493156100676061,0.09674997781822255
468,0.17305590064706594,0.22976221201190283,0.1482120673889053
469,0.08243602811989734,0.1836247490333435,0.07905402732667778
470,0.09866515000024022,0.16483558008762328,0.09493602320207195
471,0.09661710974972476,0.24386066324523437,0.10831521933235286
472,0.08628406834362704,0.14794976846556082,0.07576419026587951
473,0.11732034210085901,0.2665155510423722,0.10666509388154878
474,0.12293751120374387,0.22374807127041305,0.12173583179911243
475,0.11974928845042375,0.20213761580412204,0.12094531133572373
476,0.07938629497505756,0.16332467623738664,0.07969905498586757
477,0.10474331075206673,0.21645654303482856,0.11605317006246424
478,0.09606722889584407,0.1610027798127399,0.08291585348332554
479,0.1168169213806496,0.1548058924623985,0.11140062499825913
480,0.11830635033432309,0.16627756144250463,0.08497167576798487
481,0.11034099000238003,0.20881406776385547,0.10459039050486317
